R964:3737457.880586,0.051107,3737457.880667,3737457.931774
R965:3737457.957197,0.062246,3737457.957263,3737458.019510
R966:3737458.202591,0.000952,3737458.202662,3737458.203614
R967:3737458.287270,0.333116,3737458.287346,3737458.620463
R968:3737458.449290,0.004876,3737458.620487,3737458.625363
R969:3737458.482219,0.055670,3737458.625373,3737458.681044
R970:3737458.938551,0.007010,3737458.938630,3737458.945640
R971:3737459.087473,0.105703,3737459.087552,3737459.193255
R972:3737459.185868,0.096774,3737459.193278,3737459.290052
R973:3737459.539093,0.016045,3737459.539161,3737459.555206
R974:3737459.827597,0.070882,3737459.827673,3737459.898555
R975:3737460.081970,0.113116,3737460.082034,3737460.195150
R976:3737460.119095,0.005074,3737460.195177,3737460.200251
R977:3737460.163521,0.188989,3737460.200258,3737460.389248
R978:3737460.210164,0.021733,3737460.389274,3737460.411008
R979:3737460.388460,0.002568,3737460.411014,3737460.413582
R980:3737460.446490,0.006677,3737460.446565,3737460.453242
R981:3737460.597343,0.507901,3737460.597421,3737461.105322
R982:3737460.709164,0.011701,3737461.105351,3737461.117053
R983:3737460.721998,0.029206,3737461.117062,3737461.146268
R984:3737461.250443,0.223790,3737461.250509,3737461.474299
R985:3737461.279123,0.138138,3737461.474323,3737461.612461
R986:3737461.469133,0.013469,3737461.612471,3737461.625941
R987:3737462.009905,0.183821,3737462.009994,3737462.193815
R988:3737462.095413,0.025381,3737462.193843,3737462.219225
R989:3737462.323874,0.075227,3737462.323942,3737462.399169
R990:3737463.077583,0.020918,3737463.077652,3737463.098570
R991:3737463.297023,0.337794,3737463.297087,3737463.634881
R992:3737463.335487,0.059805,3737463.634905,3737463.694710
R993:3737463.380841,0.225498,3737463.694722,3737463.920220
R994:3737463.661897,0.011517,3737463.920240,3737463.931757
R995:3737463.834729,0.027567,3737463.931772,3737463.959339
R996:3737464.256695,0.052630,3737464.256770,3737464.309400
R997:3737464.288444,0.028426,3737464.309425,3737464.337851
R998:3737464.333039,0.021410,3737464.337861,3737464.359271
R999:3737464.455250,0.113213,3737464.455317,3737464.568531
